"SamAccountName","Enabled"
"distribuicaorj2","True"
"gestaoidentidade","True"
"operacaomg2","True"
"operacaorj1","True"
"operacaorj2","True"
"teste_central_ope","True"
"teste_central_back","True"
"teste_central_adm","True"
"instalacoesmg1","True"
"instalacoesmg2","True"
"instalacoesrj2","True"
"instalacoesrj1","True"
"celog1","True"
"solicitacaoacesso","True"
"NO-REPLY","True"
"gest_corp_vip","True"
"remuneracao","True"
"tributario","True"
"_poc_uoldiveo","True"
"cadastrotpdd","True"
"_lwc","True"
"adm_frota_leve","True"
"_san","True"
"_SQLServer","True"
"hypplan1","True"
"supercanal","True"
"recebimentofiscal_Qu","True"
"portariabtg","True"
"desburocratizacao","True"
"_Backup","True"
"_projetotroca","True"
"_accessgateway","True"
"_isaserver","True"
"equipesuperparceiro","True"
"_desenv-hyp","True"
"desvioceman2","True"
"hypplan3","True"
"hypplan4","True"
"hypplan5","True"
"_Hyperion","True"
"_adm-hyp","True"
"_OlapCubePRD","True"
"relogiodeponto","True"
"desvioceman","True"
"hypplan2","True"
"_replicator","True"
"juridico","True"
"_EPM","True"
"boaspraticas","True"
"preparacaogolive","True"
"WF-BATCH","True"
"SAP-NOTA_CREDITO","False"
"IMPLICO01","True"
"IMPLICO02","True"
"_sap-grc-ac","True"
"_rfcuser","True"
"service_desk-sap","True"
"_sysevault","True"
"shark","True"
"_novolumis","True"
"_horaciusadm","True"
"_webspeed","True"
"hypplan","True"
"capacete","True"
"compras_spl","True"
"_inteligenciamercado","True"
"testeps","True"
"_integrafacil","True"
"_svcxenapp65","True"
"_greenmile-hml","True"
"_highsec_desenv","True"
"esocialsoc","True"
"nfe_grc_dev","True"
"_integrafacilqa","True"
"comite_investgranel","True"
"_rpaceman01","True"
"diretoriaoperacoes","True"
"_nfservico-qas","True"
"Informativo_Incident","True"
"Marketing_Informa","True"
"tele","True"
"_evault","True"
"projeto-transicaocsc","True"
"nfcombustivel","True"
"rel-super","True"
"Informativo_Proj-Pro","True"
"Sgi_operacao","True"
"queroserrevendedor","True"
"compliancestatement","True"
"_Instancia-SQL","True"
"recrutamentoeselecao","True"
"_smtperp","True"
"programasapiens_gest","True"
"_jboss","True"
"qualidadercc","False"
"_appmetrics","True"
"nfe_grc","True"
"dipesampasp","True"
"_cadastro","True"
"adm_NF","True"
"selecao.maua","True"
"_wiseitprd","True"
"_rpacelog01","True"
"programasapiens","True"
"_ALM","True"
"privacy","True"
"_wpbind","True"
"nf-instalacoesindust","True"
"_rpatribut01","True"
"projetoshark","True"
"cat","True"
"_vmc-arrecadacao","True"
"_superbotao","True"
"novo_fornecedor","True"
"con-lbezerra","True"
"_cripto","True"
"telefonia_avaya","True"
"_concessonariasQAS","True"
"_portal","True"
"_servico-SSF","True"
"rhbetim","False"
"comitedeincentivos","True"
"_cluster-evault","True"
"_CORE","True"
"Supergasbras","True"
"bem_vindo_sgi","True"
"_admDMT","True"
"clientesuperindica","True"
"contasarecebersjc","True"
"_wsspesq","True"
"_wiseithml","True"
"_wpprod","True"
"_lumis","True"
"_nfecontingenciaQAS","True"
"_sistemas","True"
"blueprint.processos","True"
"comunicacaoecultura","True"
"_meraki","True"
"testeportal2","True"
"_mobile","True"
"_dlp-discover","True"
"_ricoh","True"
"_iona","True"
"root","True"
"_credito","True"
"recrutamento","True"
"_wss","True"
"_frog","True"
"superideia","True"
"_totvs11-ad","True"
"_gaia-hml","True"
"Supermilhas","True"
"_svcxenapp50","True"
"_sandesliga","True"
"Monitoria_MDe","True"
"_RPACAD01","True"
"_wpadmin","True"
"_ETLSalesForcePRD","True"
"falecomprocessos","True"
"_wiseitsappi","True"
"_analisespam","True"
"teste_lumis","True"
"sempregas","True"
"atendimento_supergas","True"
"RHMAUA","True"
"imprensa","True"
"presidente","True"
"_EPM-SSP","True"
"_wiseittrn","True"
"Supergasbras_recolhi","True"
"SRCC","True"
"_wiseitdev","True"
"_cyberark","True"
"_meprod","True"
"portariaqualival","True"
"RHSJC","True"
"_sep","True"
"authenticarescan","True"
"Financeiro_Qualival","True"
"rel-minas","True"
"RHLondrina","True"
"RHCanoas","False"
"_nfe","True"
"_compuware","True"
"_jenkins-server","True"
"revendadossonhos","True"
"_tpdd","True"
"lucas.viana","True"
"fiscalizacao","True"
"RHAraucaria","True"
"criacao_silo","True"
"_gaia","True"
"ouvidoriasan","True"
"criacao_silo_server","True"
"_ctxadmin","True"
"_servico-core","True"
"_wcmadmin","True"
"_henry","True"
"_wpbind2","True"
"_hyperion-prd","True"
"_svcpvs71","True"
"testeportal3","True"
"_sessao-vm","True"
"_taddm","True"
"_MIGSRCC","True"
"_intalio_AD","True"
"ev_report","False"
"LCService","True"
"pin","True"
"_edgesite","True"
"_gps-homolog","True"
"Fechamento_Mensal","True"
"relacionamentodigita","True"
"_sancripto","True"
"_reclameaqui","True"
"_solidus","True"
"intranet","True"
"_vpn-fortinet","True"
"AMZMonitorPrice","True"
"wiseit_rcc_homolog","True"
"_citrix-ds","True"
"superacao","True"
"_cluster-ged","False"
"_SWSUser","True"
"TesteSupCan15","True"
"_ocs","True"
"from_siva","True"
"_vmc","True"
"_sms","True"
"suprimentos","True"
"_ecs","True"
"confirmacaodePO","True"
"_SRCC","True"
"_ntpquota","True"
"_automic","True"
"comunicacao_cobranca","True"
"maria.moura","True"
"_SFEWISEIT","True"
"_servicenow","True"
"_cacic","True"
"O365.teste01","True"
"_spnego","True"
"comitedecrise","True"
"_servicemix","True"
"_wpadminprd","True"
"si-recert_sap","True"
"trocadetitularidade","True"
"O365.teste02","True"
"_migracao-Portal","True"
"_sessao","True"
"_selftamesso","True"
"inovaTI","True"
"_SQLAgent","True"
"_ultimus","True"
"licosta","False"
"con-rod.more","True"
"reynold.joseph","True"
"con-luciano.barbosa","False"
"aaquino","False"
"con-luis.nacamoto","True"
"ana.monteiro","True"
"jgoncalves","False"
"con-silvia.alves","True"
"everton.doro","True"
"danilo.santos","True"
"pkuster","True"
"ilvana.souza","True"
"eduoliveira","True"
"daniel.souza","True"
"franciane.cicarino","True"
"paoliveira","True"
"hvasconcelos","True"
"jose.a.junior","True"
"con-andrea.silva","True"
"con-pedro.santanna","True"
"cdiniz","True"
"andre.guimaraes","True"
"erica.zaneta","True"
"vbrombil","False"
"con-jones.freitas","True"
"ti_telemetria","True"
"_0800USN","True"
"vitor.carneiro","True"
"caio.araujo","True"
"con-restima","True"
"landrade","False"
"jjgsilva","True"
"matheus.messias","True"
"MPetrulis","True"
"marsantos","False"
"con-alan.rodrigues","True"
"kevely.nunes","True"
"samuel.consales","True"
"adcosta","True"
"con-gabriel.dorneles","True"
"gabriel.cruz","True"
"david.rosa","True"
"weclis.carvalho","True"
"analmeida","True"
"toscar","False"
"con-pablo.bonavita","True"
"rafael.r.silva","True"
"sharon.prais","True"
"ricardo.bruno","True"
"silvano.barbosa","True"
"antonio.f.silva","True"
"caragao","False"
"grasielle.silva","True"
"con-douglas.pereira","True"
"darlene.brito","True"
"secosta","False"
"julio.macedo","True"
"con-julia.simplicio","True"
"testBR1","True"
"Lmateus","True"
"rossouza","False"
"jose.alves","False"
"con-dailyane.oliveir","True"
"heraclito.neto","True"
"con-kennyn.silva","True"
"jrcosta","True"
"leticia.barros","True"
"jorge.molgora","True"
"edesouza","False"
"edmsilva","False"
"ijunior","True"
"clayton.correa","True"
"testBR2","True"
"gbarros","True"
"lidiane.quintanilha","True"
"tclemente","True"
"paula.feliciano","True"
"con-thayna.lisboa","True"
"mconde","False"
"jambrosio","True"
"lbrandao","True"
"con-carlos.ribeiro","True"
"gislene.agostinho","True"
"priscila.muniz","True"
"psilveira","True"
"rofilho","True"
"gabriela.costa","True"
"samuel.guimaraes","True"
"mkovalski","True"
"csaturnino","True"
"mariana.possas","True"
"rebeca.mello","True"
"edgar.rocha","True"
"idomingos","True"
"con-ives.santos","True"
"ruan.souza","True"
"con-ricardo.filho","True"
"_Helpdesk","True"
"csobrinho","True"
"juliano.pacheco","True"
"tharaujo","True"
"sidney.silva","True"
"fimenezes","True"
"flsilva","True"
"allan.sousa","True"
"msalmeida","True"
"bandrade","True"
"anderson.damaceno","True"
"con-hellen.brito","True"
"aalmeida","False"
"roberto.filho","True"
"testbr.smb3","False"
"eliel.lirio","True"
"jrogedo","False"
"alasouza","True"
"andre.silva","True"
"leonardo.rodrigues","True"
"luiz.andrade","True"
"dnarcizo","False"
"josrosa","False"
"con-flavian.mosquera","True"
"distribuicaorj1","True"
"nibatista","False"
"evilim.vicentini","True"
"diego.jesus","True"
"juan.santos","True"
"rafael.b.silva","True"
"daraujo","False"
"mgoes","False"
"con-sormani.silva","True"
"victor.caixeta","True"
"anelise.menezes","True"
"uchagas","False"
"con-aline.favoretto","True"
"cecilia.azevedo","True"
"thayane.silva","True"
"gleydson.galdino","True"
"yuri.aparecido","True"
"mcarossi","False"
"barbara.oliveira","True"
"leonardo.castro","True"
"jose.ronaldo","False"
"matheus.souza","True"
"josimoes","False"
"mofilho","False"
"con-sonia.trindade","True"
"SmartMail","True"
"tz0Cycle","True"
"bianca.bittencourt","True"
"joanna.barreiros","True"
"kcosta","True"
"otlima","True"
"con-luis.souza","True"
"wecardoso","True"
"andre.lira","True"
"Attender","True"
"habarros","True"
"portalti","True"
"treinamento.seginfo","True"
"GoodAdmin","True"
"WPSBind","True"
"WPSAdmin","True"
"fai","True"
"comtodoogas","True"
"MIS_SHV","True"
"vasilhame","True"
"compras_corporativo","True"
"teste_spl","True"
"hugo.aragao","True"
"SegInfo","False"
"leticia.alves","True"
"alan.rosario","True"
"_ecapex","True"
"precos","True"
"Central_Recife","True"
"giovanna.siqueira","True"
"luana.gomes","True"
"andreza.lacerda","True"
"reborges","True"
"snepomuceno","True"
"a.pinheiro","True"
"con-fernanda.santos","False"
"gximenes","True"
"lucas.marinho","True"
"wilnascimento","True"
"thamires.marques","True"
"con-dayene.pereira","True"
"jorge.conceicao","True"
"andre.almeida","True"
"fabio.vieira","True"
"isabella.carlo","True"
"caasilva","True"
"con-gabriel.oliveir","True"
"con-sergio.boiteux","True"
"con-augusto.carpes","True"
"rudson.silva","True"
"armartins","True"
"msabino","True"
"jonnes.silva","True"
"con-beatriz.palmeira","True"
"leandro.rita","True"
"con-rodrigo.maia","True"
"emerson.barbosa","True"
"tstportal","True"
"milson.jaques","True"
"mis_desenv","True"
"agbarros","True"
"robson.ferrao","False"
"nemoliveira","True"
"con-mvgutierrez","True"
"adilson.silva","True"
"joao.silva","True"
"marcio.souza","True"
"abaptista","True"
"carolaine.freitas","True"
"dgomes","True"
"diesantos","True"
"sylvia.melo","True"
"marcelo.junior","True"
"fgagliardi","True"
"eduardo.neto","True"
"kelson.carvalho","True"
"renata.martins","True"
"diogo.n.silva","True"
"con-sarah.viana","True"
"munique.correia","True"
"alerocha","True"
"jan.neves","True"
"william.gama","False"
"jaime.tavares","True"
"con-leticia.dias","True"
"ransilva","True"
"mikael.oliveira","True"
"debora.lima","True"
"douglas.i.santos","True"
"charles.rosa","True"
"ffroes","True"
"everson.oliveira","True"
"edilson.junior","True"
"anna.oliveira","True"
"jacson.santos","True"
"rramos","True"
"con-rodrigo.dias","True"
"dcosmo","True"
"anderson.quintino","True"
"lpedro","True"
"delson.santos","True"
"lmaia","True"
"crvieira","False"
"jcardoso","True"
"juliana.farah","True"
"Keugenio","True"
"lucas.alves","True"
"amasantos","True"
"diego.d.santos","True"
"con-marcelo.carvalho","True"
"anderson.paz","False"
"anallya.santos","True"
"everton.klement","True"
"con-ana.nascimento","True"
"con-alice.barros","False"
"gfukuya","True"
"con-kaio.da","True"
"anelise.fontes","True"
"aedantas","True"
"gerson.alves","True"
"wicorreia","True"
"antonio.ferreira","True"
"gabriel.maion","True"
"otavio.junior","True"
"csrodrigues","True"
"octavio.freitas","True"
"testbr3","True"
"con-fabio.gruber","True"
"renata.sipauba","True"
"monica.rocha","True"
"joao.velasco","True"
"cleia.barbosa","True"
"leonardo.sobrera","True"
"adriana.silva","True"
"jackson.emiliano","False"
"leolima","True"
"beatriz.moura","True"
"con-w.nascimento","True"
"emerson.rocha","True"
"r.pontes","True"
"lsica","True"
"con-ausilva","True"
"myareis","True"
"gisele.silva","True"
"tatiana.santos","True"
"crislaine.silva","True"
"patricia.rodrigues","True"
"con-eder.ferreira","True"
"jhennifer.silva","True"
"marcelo.maia","True"
"miria.ramos","True"
"con-maycon.carneiro","True"
"priscila.nascimento","True"
"lorena.marques","True"
"con-anderson.calazan","True"
"_Teste_01","True"
"ana.ramos","True"
"renato.klaus","True"
"vera.anacleto","True"
"vinicius.ferreira","True"
"jean.alves","True"
"con-dduarte","False"
"ana.correa","True"
"claudia.cunha","True"
"elrodrigues","False"
"michelda.fonseca","True"
"operacaomg1","True"
"graziela.nascimento","True"
"fernanda.oliveira","True"
"con-anselmo.mendes","True"
"con-julia.cruz","True"
"con-walex.almeida","True"
"roberta.oliveira","True"
"con-lloureiro","True"
"acarneiro","True"
"isabella.santis","True"
"mayara.vianna","True"
"nilson.furtado","True"
"silvania.coelho","True"
"graziele.altenhofen","True"
"luana.freitas","True"
"andressa.santana","True"
"con-andressa.centeno","True"
"v.silva","True"
"user_teste","True"
"renata.coimbra","True"
"con-antonio.costa","True"
"a.filho","True"
"guilherme.moreira","True"
"_treinamento17","True"
"_treinamento12","True"
"alex.miranda","True"
"jose.aguiar","True"
"_treinamento23","True"
"_treinamento11","True"
"_treinamento05","True"
"_treinamento02","True"
"_treinamento13","True"
"_treinamento18","True"
"patricia.silva","True"
"_treinamento03","True"
"_treinamento27","True"
"_treinamento28","True"
"_treinamento29","True"
"_treinamento22","True"
"_treinamento30","True"
"_treinamento26","True"
"_treinamento09","True"
"_treinamento33","True"
"_treinamento31","True"
"_treinamento15","True"
"luferreira","True"
"_treinamento04","True"
"mayara.fritz","True"
"emanuelle.meirelles","True"
"_treinamento20","True"
"_treinamento19","True"
"_treinamento07","True"
"_treinamento25","True"
"_treinamento21","True"
"_treinamento32","True"
"_treinamento24","True"
"_treinamento14","True"
"_treinamento10","True"
"_treinamento06","True"
"_treinamento08","True"
"_treinamento01","True"
"sylvia.ferreira","True"
"con-bsrodrigues","True"
"amanda.dias","True"
"lilith.venancio","True"
"con-gcosta.reis","True"
"con-roger.brasil","True"
"rodrigo.thomazini","True"
"lucas.v.silva","True"
"jaqueline.martins","True"
"simone.azevedo","True"
"wanderson.m.silva","False"
"jose.junior","True"
"renan.r.silva","True"
"isabelle.eneas","True"
"luciana.macedo","True"
"alessandra.franca","True"
"rperrut","False"
"ana.souza","True"
"romildo.gomes","True"
"_treinamento34","True"
"amanda.garofolo","True"
"_treinamento16","True"
"alinne.barboza","True"
"con-katlen.stracka","True"
"maciel.junior","True"
"jopinto","True"
"priscila.ribeiro","True"
"daniela.souza","True"
"maria.santos","True"
"luteixeira","True"
"gsilveira","True"
"rafleite","False"
"renata.amaral","True"
"con-naiara.barbosa","True"
"con-romilson.santos","True"
"lsa","True"
"cristiana.braga","True"
"tainara.pereira","True"
"monica.silva","True"
"ana.ferreira","True"
"uoliveira","True"
"sheila.santos","True"
"clesilva","True"
"con-gabriel.moreno","True"
"amanda.rogerio","False"
"brena.almeida","False"
"cristiano.pereira","True"
"gmatias","True"
"con-mgsouza","True"
"fggomes","True"
"cesar.caranjo","True"
"mlemos","True"
"ewerton.cardoso","True"
"moises.oliveira","True"
"ricardo.barros","True"
"con-maycon.matias","True"
"roney.bucar","True"
"flavia.silva","True"
"sacunha","True"
"andre.lima","True"
"con-thiago.vieira","True"
"julio.pinheiro","True"
"ropereira","True"
"caio.souza","True"
"renata.costa","True"
"con-monica.nacao","True"
"valmir.machado","True"
"robison.silva","True"
"leonam.silva","True"
"con-vinicius.lopes","True"
"anamaral","True"
"wellington.souza","False"
"jkades","True"
"mmguimaraes","True"
"amandio.filho","True"
"con-leonardo.oli","True"
"con-mayara.reis","True"
"valderic.soares","True"
"con-wanessa.rangel","True"
"paola.andrade","True"
"anderson.paula","True"
"henrique.silva","True"
"kelvin.santos","True"
"crioliveira","True"
"matheus.pereira","True"
"rogerio.lopes","True"
"con-marcos.moura","False"
"rapribeiro","True"
"carlos.dias","False"
"fernando.ferraro","True"
"vanessa.oliveira","True"
"jeribeiro","True"
"con-bbsilva","True"
"romario.jesus","True"
"gesilva","True"
"patrick.souza","True"
"ribamar.caianello","True"
"con-romulo.lima","True"
"flavia.castro","True"
"robert.pereira","True"
"laercio.silva","True"
"savio.oliveira","True"
"joyce.tibaes","True"
"con-rider.vargas","True"
"beatriz.santos","True"
"margareth.silva","True"
"dayana.meireles","True"
"clisman.amaral","True"
"luciana.abreu","True"
"con-gabriel.barbosa","True"
"evandro.l.oliveira","True"
"sabrina.torres","True"
"wislet.balan","True"
"mauricio.almeida","True"
"con-andrey.campos","True"
"ismael.brasil","True"
"iago.tavares","True"
"con-andrielly.silva","True"
"con-jsiqueira","True"
"j.junior","True"
"wanderson.santos","True"
"michele.mattos","True"
"tiago.werneck","True"
"natalia.santos","True"
"frantchesco.assink","True"
"charles.junior","True"
"con-lroberto","True"
"lilian.siqueira","True"
"CFaria","True"
"sivsilva","True"
"natalia.figueira","True"
"daniele.mendes","True"
"guilherme.oliveira","True"
"eduardo.nascimento","True"
"leandro.andrade","False"
"michele.batista","True"
"diogo.h.silva","True"
"luis.a.silva","True"
"marcos.vieira","True"
"naiara.teixeira","True"
"isabela.pereira","True"
"sandro.moreira","True"
"brena.lima","True"
"tainara.mattos","True"
"maria.stival","True"
"charles.decol","True"
"con-thiago.eiras","True"
"leomi.rego","True"
"camila.amorim","True"
"con-anderson.junior","True"
"con-bleivas","True"
"regiane.martins","True"
"lidia.francisco","True"
"jeferson.ardigor","True"
"juscelia.silva","True"
"con-aira.souza","True"
"alessandra.barbosa","True"
"con-melody.borges","True"
"gabriel.quintella","True"
"beatriz.silva","True"
"ljneves","True"
"con-hellyda.neves","True"
"con-wilson.santos","True"
"alba.freitas","True"
"a.souza","True"
"con-maciej.jedryszek","True"
"clea.melo","True"
"dhonatan.anacleto","True"
"con-szymon.slipek","True"
"juliana.aquino","True"
"marcia.rosa","True"
"denise.vargas","True"
"estela.santos","True"
"con-mateus.silva","True"
"josimar.souza","True"
"francine.morais","True"
"gilmar.argolo","True"
"william.dariva","True"
"alexandre.costa","True"
"carlucio.sa","True"
"leticia.freires","True"
"maira.santos","True"
"icaro.soares","True"
"erica.assis","True"
"stephanie.carvalho","True"
"pbrandao","True"
"daniel.monteiro","True"
"aline.arantes","True"
"catiane.carvalho","True"
"jose.lima1","False"
"neusvaldo.santana","True"
"fabiana.rodrigues","True"
"alexandre.abreu","True"
"diego.fernandes","True"
"ana.gaspar","True"
"thayane.martins","True"
"rafael.gusmao","True"
"con-rosemari.silva","True"
"vanessa.silva","True"
"igor.alonso","True"
"deborah.rosa","True"
"lucas.andrade","True"
"anderson.sampaio","True"
"ana.anna","True"
"fabio.h.silva","True"
"leonardo.pimenta","True"
"natalia.ribeiro","True"
"anne.nascimento","True"
"allyffer.paula","True"
"ecatarino","True"
"patricia.gomes","True"
"william.gomes","True"
"andre.portugal","True"
"mauricio.ferreira","True"
"dilma.miranda","True"
"marcus.andrade","True"
"rodrigo.pamplona","True"
"rudson.costa","True"
"con-ibsen.nascimento","True"
"brenda.santiago","True"
"dasilva","False"
"sarzevedo","True"
"irinalda.pereira","True"
"carlos.rodrigues","False"
"r.oliveira","True"
"con-oleksandr.bakun","True"
"joao.burioli","True"
"alan.pereira","True"
"con-darlan.santana","True"
"eduardo.t.silva","True"
"con-pedro.lenci","True"
"katia.silva","True"
"igor.silva","True"
"railan.santos","True"
"raquel.campos","True"
"bianca.amaral","True"
"jessica.garcia","True"
"cleverton.abreu","False"
"matheus.oliveira","True"
"edson.barreto","True"
"con-otavio.almeida","True"
"con-ivan.silva","True"
"con-gquintella","False"
"f.santos","True"
"aldo.pereira","True"
"lucas.alencar","True"
"con-diego.barboza","True"
"lilian.tavares","True"
"rosimere.moraes","True"
"NaGrevet","True"
"gabriel.santana","True"
"con-enderson.freitas","True"
"arferreira","True"
"con-matheus.galvao","False"
"con-ingrid.paixao","True"
"maria.lobo","True"
"marcella.silva","True"
"con-sabrina.brito","True"
"patricia.motta","True"
"con-maria.cunha","False"
"alisson.lobato","True"
"con-thiago.paz","True"
"liliane.goulart","True"
"alex.santos","True"
"con-zbigniew.slezak","True"
"carmen.felix","True"
"jstefane","True"
"con-edson.lemos","True"
"con-patricia.cancado","True"
"isabella.souza","True"
"leandro.faria","True"
"juliana.ramm","True"
"testevnc","True"
"cesar.almeida","True"
"fernanda.barros","True"
"rodrigo.santana","True"
"marco.martins","True"
"con-braulio.jo","True"
"larissa.cordeiro","True"
"cleyton.borges","True"
"con-lucas.is","True"
"nadson.rodrigues","True"
"rsousa","True"
"rafael.araujo","True"
"gabrielly.silva","False"
"con-ecravo","True"
"crysthian.pinheiro","True"
"eliane.oliveira","True"
"jfcosta","True"
"luiza.vitoriano","True"
"luiz.valentino","True"
"jose.j.santos","True"
"con-joana.nascimento","True"
"con_sboiteux","True"
"anderson.silva2","True"
"con-joao.tavares","True"
"con-paulo.cesar","True"
"tatiana.goncalves","True"
"renata.lage","True"
"grimaldo.simas","True"
"cljunior","True"
"con-thiago.dias","True"
"everton.grespan","True"
"Projeto-CORE","True"
"sandra.silva","True"
"ana.nascimento","True"
"con-wagner.wiebusch","True"
"con-paulo.neto","True"
"con-alexandre.pedro","True"
"rlcavalcante","True"
"leticia.cardoso","True"
"con-tmmachado","False"
"con-rsbrum","False"
"consultant","True"
"adrianne.moreira","True"
"rrofino","True"
"con-djunior","False"
"con-rdonald","True"
"gabriel.romero","True"
"con-ecorreia","True"
"con-bcoelho","False"
"con_lfribeiro","False"
"con-abarrotti","False"
"con-eoliveira","False"
"con-famaral","False"
"taiane.toelp","True"
"cristyane.novaes","True"
"a.pereira","True"
"asa","True"
"eduardo.coutinho","True"
"con-philipe.santos","False"
"ansouza","True"
"referreira","True"
"andre.cardoso","True"
"lorena.araujo","True"
"juliana.souza","True"
"wialmeida","True"
"maikon.matos","True"
"con-r.buzin","True"
"aleandrade","True"
"usn","True"
"simey.souza","True"
"lufilho","False"
"estella.cirilo","True"
"con-l.figueiredo","True"
"adlima","True"
"rgsouza","True"
"deusantos","True"
"ana.santos","True"
"edmar.silva","True"
"con-lucas.ziliotti","True"
"vasantos","True"
"madsilva","True"
"Informativo-admin","True"
"lucunha","True"
"rjesse","True"
"marco.silva","False"
"jaoliveira","True"
"jasantos","True"
"teste.0365","True"
"AUDIT","True"
"caio.silva","True"
"rscaramella","True"
"dbarcelos","False"
"tspinto","True"
"cassio.morais","True"
"rrocha","True"
"gabriela.barreto","True"
"con-andrea.vieira","True"
"rnascimento","True"
"portaldarede","True"
"raribeiro","True"
"marcones.silva","True"
"juliana.anjos","True"
"jribeiro","True"
"ecandido","False"
"danilo.silva","True"
"lucca.fialho","True"
"con-natalia.peres","True"
"cjunqueira","False"
"artur.carvalho","True"
"con-eduardo.silva","True"
"mateus.ribeiro","True"
"con-gflores","True"
"fafreitas","True"
"matheus.ramos","True"
"gedeilson.nascimento","True"
"rofernandes","True"
"cposcidonio","True"
"carlos.teixeira","True"
"tfischer","True"
"ltavares","True"
"rtsantos","True"
"lpires","True"
"VCsantos","True"
"ameira","False"
"bsenna","False"
"con-leonardo.leite","True"
"hoiko","True"
"gabriel.silva","True"
"rfreire","True"
"rbaptista","True"
"adriana.rezende","True"
"gkartalian","True"
"mnferreira","True"
"acfreitas","True"
"fcsantos","True"
"ivieira","True"
"audit_shvbr","True"
"con-tasouza","False"
"rhartmann","True"
"aguedes","True"
"jeu.gregorio","True"
"EPeixoto","True"
"gprabelo","True"
"WDutra","True"
"ddfilho","False"
"roliveira","True"
"rvalentim","True"
"dlopes","True"
"bmenezes","True"
"hglopes","False"
"shvnfe","True"
"mguimaraes","False"
"shvnfe-hml","True"
"mbastos","False"
"juliana.nascimento","True"
"con-gregory.southern","True"
"roberta.britto","True"
"bianca.scopel","True"
"con-ecoutinho","True"
"con-hgatti","False"
"abaldotto","True"
"agori","True"
"majunior","True"
"cpalmeida","True"
"teste.comercial","True"
"jneto","False"
"con-jmfernandes","True"
"con-cmafra","True"
"clgoncalves","True"
"lmsantos","False"
"skluft","True"
"cpj","True"
"JMedeiros","True"
"vlavinas","True"
"KFernandes","True"
"cefigueiredo","True"
"con-lpeixoto","True"
"conunes","True"
"con-btocantins","True"
"con-mlima","True"
"con-olopes","True"
"con-hmaues","True"
"mlguimaraes","True"
"Cfraga","False"
"drapereira","True"
"pmattos","True"
"con-icaetano","True"
"bloureiro","False"
"lgmattos","True"
"tamires.alves","True"
"ldpinheiro","True"
"mxavier","True"
"bruno.muller","True"
"ymonteiro","True"
"con-tlsouza","False"
"testeged","True"
"GERIP","True"
"floliveira","True"
"llennertz","True"
"learaujo","True"
"mmenezes","True"
"jcvmadeira","True"
"lcardoso","True"
"iblanco","True"
"fliserra","False"
"efiorin","True"
"atendimento.revended","True"
"jessica.almeida","True"
"con-mpsilva","True"
"fgsantos","True"
"pmcosta","True"
"ldutra","True"
"heberton.batista","True"
"sistemagestor","True"
"rcosta","True"
"LUSilva","True"
"falecompresi","True"
"MlMiranda","True"
"RTonietto","True"
"lvasconcelos","True"
"domarques","True"
"mysilva","False"
"nilson.filho","True"
"eudo.souza","True"
"con-lucas.caetano","True"
"jvincula","False"
"con-renan.souza","True"
"diego.giacomoni","True"
"diandra.souza","True"
"yane.santos","True"
"arcorrea","True"
"lucas.sabino","True"
"jofreitas","True"
"con-wgigliozzi","True"
"MVargas","True"
"con-mbonvechio","False"
"con-aherszenhaut","False"
"con-dyegros","False"
"isamaral","True"
"con-smoliveira","False"
"con-jmaciel","True"
"pfigueiredo","True"
"con-fjoliveira","False"
"caasantos","True"
"con-lateixeira","False"
"con-vecosta","False"
"con-dgomes","False"
"con-rscabral","False"
"con-lpaula","False"
"con-amaris","False"
"con-lcramos","False"
"con-jvieira","False"
"con-etorres","False"
"con-jtsilva","True"
"con-rbeccari","False"
"con-acoliveira","False"
"con-jmonteiro","False"
"con-nneto","False"
"con-mvtakechi","True"
"con-vsantos","False"
"con-agimenez","True"
"con-rbbarros","False"
"con-ayousef","True"
"con-pcunha","True"
"con-dboaventura","True"
"con-jfsouza","True"
"raoliveira","True"
"con-dsoares","False"
"con-fscarlos","False"
"con-sncordeiro","False"
"eamartins","True"
"con-fjsiqueira","False"
"rcsantos","True"
"lmribeiro","True"
"con-misilva","False"
"con-lgmelo","True"
"con-djsilva","False"
"con-sralves","False"
"lvsilva","True"
"VVedovelo","True"
"con-vqueiroz","False"
"cgalves","True"
"vroalves","True"
"EAdmin","True"
"teste_portal","True"
"con-rrcosta","True"
"responderusn","True"
"gsoliveira","True"
"juliana.guimaraes","True"
"san","True"
"infra","False"
"teste_ad","True"
"OuvidoriaCAT","True"
"con-rcarvalho","False"
"_lumis2","True"
"csilva","True"
"con-lfspereira","False"
"mrferreira","True"
"con-mcpinheiro","False"
"rjribeiro","True"
"marrferreira","True"
"con-jfranco","False"
"abarreto","True"
"con-fguimaraes","True"
"acarvalho","True"
"aasilveira","True"
"con-prosetti","False"
"herocha","True"
"con-fcarlos","False"
"con-msakane","False"
"asassaki","True"
"dsbastos","True"
"con-birodrigues","False"
"rsa","False"
"lantunes","True"
"frrodrigues","False"
"SHV_SCCMSRV","True"
"lramos","True"
"mtlopes","True"
"cmiranda","True"
"anarodrigues","True"
"drhede","True"
"con-ralima","False"
"cmelo","True"
"paulo.werneck","True"
"con-pccosta","False"
"apaiva","True"
"OMello","True"
"agarcez","True"
"con-lfmattos","True"
"pcosta","True"
"AGoncalves","True"
"con-rlsilva","False"
"LBrouck","True"
"amsouza","True"
"MALima","True"
"con-scpinheiro","True"
"PMello","True"
